correct_at_stop,hybrid_stop_budget,invalid_extraction_driven_uncertainty,invalid_rate_at_stop,margin_missed_recovery_opportunity,margin_stop_budget,margin_to_hybrid_override,n16_correct,plurality_switches_t2_t16,policy_id,premature_stop_with_missed_recovery,primary_category,question_index,regression_avoided,safe_early_stop,stable_wrong_trajectory,stop_budget,successful_hybrid_intervention,unnecessary_continuation,unstable_trajectory
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,20,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,True,1,simple_stability,True,premature_stop_with_missed_recovery,21,False,False,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,22,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,23,False,True,False,2,False,False,False
True,16,False,0.0,False,16,False,True,0,simple_stability,False,safe_early_stop,24,False,True,False,5,False,False,False
False,2,True,0.6666666666666666,False,2,False,False,1,simple_stability,False,invalid_extraction_driven_uncertainty,25,False,True,False,6,False,False,False
False,16,False,0.0,False,16,False,False,0,simple_stability,False,stable_wrong_trajectory,26,False,True,True,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,27,False,True,False,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,28,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,29,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,30,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,31,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,32,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,2,simple_stability,False,unstable_trajectory,33,False,True,False,2,False,False,True
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,34,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,35,False,True,False,5,False,False,False
True,4,False,0.0,False,4,False,True,1,simple_stability,False,safe_early_stop,36,False,True,False,7,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,37,False,True,False,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,38,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,39,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,40,False,True,False,2,False,False,False
True,16,False,0.0,False,16,False,False,1,simple_stability,False,regression_avoided,41,True,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,42,False,True,False,2,False,False,False
False,10,False,0.0,False,4,True,False,1,simple_stability,False,safe_early_stop,43,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,44,False,True,False,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,45,False,True,False,2,False,False,False
True,7,True,0.5,False,2,True,True,0,simple_stability,False,invalid_extraction_driven_uncertainty,46,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,47,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,48,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,49,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,True,2,simple_stability,True,premature_stop_with_missed_recovery,50,False,False,False,2,False,False,True
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,51,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,52,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,53,False,True,False,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,54,False,True,False,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,55,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,56,False,True,False,5,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,57,False,True,False,2,False,False,False
True,5,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,58,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,59,False,True,False,2,False,False,False
False,4,True,0.6,False,4,False,False,2,simple_stability,False,invalid_extraction_driven_uncertainty,60,False,True,False,5,False,False,True
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,61,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,6,simple_stability,False,unstable_trajectory,62,False,True,False,2,False,False,True
False,4,False,0.0,False,4,False,False,1,simple_stability,False,safe_early_stop,63,False,True,False,2,False,False,False
False,2,True,0.5,False,2,False,True,1,simple_stability,True,premature_stop_with_missed_recovery,64,False,False,False,6,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,65,False,True,False,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,66,False,True,False,2,False,False,False
True,4,False,0.0,False,4,False,True,0,simple_stability,False,safe_early_stop,67,False,True,False,2,False,False,False
True,2,True,0.4,False,2,False,True,0,simple_stability,False,invalid_extraction_driven_uncertainty,68,False,True,False,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,69,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,70,False,True,False,5,False,False,False
False,16,False,0.0,False,16,False,True,1,simple_stability,True,premature_stop_with_missed_recovery,71,False,False,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,72,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,73,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,74,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,75,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,76,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,77,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,78,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,79,False,True,False,2,False,False,False
False,2,False,0.0,False,2,False,False,0,simple_stability,False,stable_wrong_trajectory,80,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,81,False,True,False,5,False,False,False
True,16,False,0.0,False,16,False,True,3,simple_stability,False,unstable_trajectory,82,False,True,False,11,False,False,True
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,83,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,84,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,85,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,86,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,87,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,88,False,True,False,2,False,False,False
False,7,False,0.0,False,4,True,True,1,simple_stability,True,premature_stop_with_missed_recovery,89,False,False,False,2,False,False,False
False,2,False,0.0,False,2,False,False,0,simple_stability,False,stable_wrong_trajectory,90,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,91,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,92,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,93,False,True,False,2,False,False,False
False,2,True,0.3333333333333333,False,2,False,False,0,simple_stability,False,invalid_extraction_driven_uncertainty,94,False,True,True,3,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,95,False,True,False,5,False,False,False
False,2,True,0.5,False,2,False,False,1,simple_stability,False,invalid_extraction_driven_uncertainty,96,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,97,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,98,False,True,False,5,False,False,False
False,5,True,0.3333333333333333,False,2,True,False,0,simple_stability,False,invalid_extraction_driven_uncertainty,99,False,True,True,3,False,False,False
False,16,False,0.0,False,16,False,False,1,simple_stability,False,safe_early_stop,100,False,True,False,2,False,False,False
False,2,True,0.8,False,2,False,False,0,simple_stability,False,invalid_extraction_driven_uncertainty,101,False,True,True,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,102,False,True,False,2,False,False,False
False,3,True,0.6666666666666666,False,2,True,False,1,simple_stability,False,invalid_extraction_driven_uncertainty,103,False,True,False,3,False,False,False
False,2,False,0.0,False,2,False,False,0,simple_stability,False,stable_wrong_trajectory,104,False,True,True,2,False,False,False
False,16,False,0.0,False,16,False,False,2,simple_stability,False,unstable_trajectory,105,False,True,False,2,False,False,True
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,106,False,True,False,2,False,False,False
True,4,False,0.0,False,4,False,True,0,simple_stability,False,safe_early_stop,107,False,True,False,2,False,False,False
True,4,False,0.0,False,4,False,True,0,simple_stability,False,safe_early_stop,108,False,True,False,5,False,False,False
False,6,True,0.8333333333333334,False,5,True,False,1,simple_stability,False,invalid_extraction_driven_uncertainty,109,False,True,False,6,False,False,False
False,7,True,0.8,False,4,True,False,1,simple_stability,False,invalid_extraction_driven_uncertainty,110,False,True,False,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,111,False,True,False,2,False,False,False
False,5,False,0.0,False,4,True,True,1,simple_stability,True,premature_stop_with_missed_recovery,112,False,False,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,simple_stability,False,safe_early_stop,113,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,114,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,0,simple_stability,False,stable_wrong_trajectory,115,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,116,False,True,False,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,117,False,True,False,2,False,False,False
True,3,True,0.3333333333333333,False,2,True,True,0,simple_stability,False,invalid_extraction_driven_uncertainty,118,False,True,False,3,False,False,False
True,16,False,0.0,False,16,False,True,2,simple_stability,False,unstable_trajectory,119,False,True,False,2,False,False,True
False,4,False,0.0,False,4,False,False,0,simple_stability,False,stable_wrong_trajectory,120,False,True,True,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,121,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,122,False,True,False,2,False,False,False
True,2,True,0.3333333333333333,False,2,False,False,1,simple_stability,False,regression_avoided,123,True,True,False,3,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,124,False,True,False,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,125,False,True,False,5,False,False,False
False,2,True,0.6,False,2,False,False,0,simple_stability,False,invalid_extraction_driven_uncertainty,126,False,True,True,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,127,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,128,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,True,3,simple_stability,True,premature_stop_with_missed_recovery,129,False,False,False,2,False,False,True
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,130,False,True,False,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,131,False,True,False,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,132,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,133,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,134,False,True,False,5,False,False,False
True,2,False,0.0,False,2,False,True,0,simple_stability,False,safe_early_stop,135,False,True,False,2,False,False,False
True,7,True,0.8571428571428571,False,6,True,True,1,simple_stability,False,invalid_extraction_driven_uncertainty,136,False,True,False,7,False,False,False
